text,emotion,response,langs_used
"Trong ba tháng này tôi sẽ tham gia vào một thử nghiệm đăng ký vào năm thứ 10, tôi phải đi qua khuôn viên trường, tôi phải đi qua các bạn bè của tôi, điều buồn nhất là điều đó đi qua cô gái mà tôi yêu, trong khi tình yêu của tôi vẫn còn một fondo, và sau đó những tháng đó tôi là một ký ức đẹp duy nhất mà tôi còn lại bên cạnh của mỗi người trong các bạn, một ký ức duy nhất.",Sadness,"Cảm giác này sẽ qua đi, sẽ đến lần nữa.",ita_Latn→eng_Latn
"Như một cái gì đó đẹp, thói quen rất nhanh, bộ não càng nhanh để nhận ra sự suy yếu, bộ não càng nhanh để nhận ra. Chỉ cần, mỗi ngày, mỗi giờ, mong muốn có ý nghĩa cho bộ não của chúng ta. Từ quá khứ, bộ não của chúng ta sẽ hối tiếc. É a época da juventude mais bonita, inocente, sincera. O tempo pode fluir incessantemente, mas as lembranças da juventude vão durar e ultrapas o tempo.",Loneliness,Điều mà bạn cảm thấy như trống rỗng là một bộ não vĩnh viễn.,por_Latn→jpn_Jpan→kor_Hang
"Khi chúng ta ở bên nhau trong một năm dưới mái nhà trường, cảm xúc đó khó thể hiện bởi vì vẻ đẹp không đến quá nhanh, quá nhanh, vì chúng ta không nhận ra rằng tuổi của học sinh đang giảm dần, ngày càng ngày càng ngày càng có nghĩa là chúng ta không hối tiếc về quá khứ. Đó là thời gian trẻ đẹp nhất, tinh khiết nhất, trung thực nhất. Thời gian không ngừng trôi qua, nhưng những ký ức về mùa xuân đó sẽ tồn tại mãi mãi, vượt qua thời đại. Tôi hy vọng tất cả chúng ta đều có tất cả mọi thứ, ngoại trừ nỗi buồn, và tôi hy vọng rằng một ngày nào đó chúng ta sẽ gặp lại nhau. Tôi hy vọng linh hồn của bạn vẫn còn 18 tuổi.",Loneliness,"Bây giờ bạn có thể cảm thấy trống rỗng, nhưng nó sẽ không tồn tại mãi mãi.",kor_Hang
"Vào mùa hè đó, tôi xem podcast này, vào mùa thu đó tôi có bạn, vào mùa hè đó tôi xem lại podcast này, nhưng bạn không còn nữa. Một năm sau, bạn vẫn là người yêu của tôi, một năm sau, tôi sẽ không bao giờ quên bạn.",Sadness,"Có lẽ bây giờ rất khó khăn, nhưng sau đó mọi thứ sẽ ổn thôi.",zho_Hans
"Tôi không tham dự lễ kỷ niệm năm thứ ba, chỉ tham dự lễ kỷ niệm năm thứ hai.",Sadness,Tôi thậm chí còn bị tàn phá.,nld_Latn→zho_Hans
"Tôi luôn quên một cái gì đó, tôi luôn sợ bị chia tay, nhưng tôi luôn quên cảm kích... và một năm nữa, tôi hy vọng rằng trường học của tôi sẽ sáng sủa, hy vọng rằng bạn bè của tôi và tôi sẽ học cách chấp nhận, học cách cảm kích.",Loneliness,"Sự cô đơn không phải là nỗi sợ hãi, nó là nỗi sợ hãi khi quên rằng mình xứng đáng được yêu thương.",fra_Latn
"Tôi luôn mất một cái gì đó, tôi luôn sợ bị tách ra, nhưng tôi luôn quên tôn trọng... và tôi hy vọng trong một năm nữa rằng những ngày học của tôi sẽ tươi sáng, hy vọng rằng bạn bè của tôi và tôi sẽ học cách khoan dung lẫn nhau, học cách tôn trọng lẫn nhau.",Loneliness,"Sự cô đơn không phải là sợ hãi, nó là sợ hãi để quên rằng bạn xứng đáng được yêu thương.",eng_Latn
"Vào mùa hè này, khi tôi rời khỏi lớp thứ hai, tôi nhìn thấy những bông hoa ngay lập tức, và tôi nghĩ rằng nó sẽ ở xa khỏi đây, những bức ảnh trên mái nhà lớp mà tôi từng đi qua, và cuối cùng là một ký ức, và bây giờ chỉ là thời điểm tôi bị lừa dối, tôi bị lừa dối, tôi bị lừa dối, tôi bị lừa, tôi bị lừa, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bịp, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bị lừa, tôi bịp, tôi bịp, tôi bị lừa, tôi bịp, tôi bịp, tôi bịp, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi, tôi, tôi bịt, và tôi bịt, tôi bịt, tôi bịt, tôi bịt, tôi bịt, và tôi bịt, và tôi bịt, và tôi bịt, và tôi bịt phạm tội phạm tội phạm tội lỗi, tôi đã đã không có tội phạm tội, tôi đã không có tội, tôi đã đã đã đã không có tội phạm tội phạm tội.",Loneliness,"Hãy nhớ rằng luôn có những người quan tâm, ngay cả khi bạn không nhận ra.",tha_Thai
"Đây là lớp thứ hai đã đi, bir anda çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçekler çiçek",Loneliness,Tôi không biết điều đó là gì.,tur_Latn→fra_Latn→rus_Cyrl
Tất cả những gì bạn có thể làm là làm cho bạn hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc bởi vì bạn có thể hạnh phúc vì bạn có thể hạnh phúc,Loneliness,Sự cô đơn chỉ là một tín hiệu mà đôi khi bạn cần lắng nghe.,kor_Hang→msa_Latn→rus_Cyrl
"Đây là lần đầu tiên tôi nghe podcast này, và tôi nhớ rằng mỗi khi tôi nghe nó vào cuối lớp chín, tôi đã chơi trò chơi gần gũi như thế nào. Nhưng vào ngày cuối cùng, không ai cùng đi học với tôi, họ đang chờ đợi một học sinh khác. Nhưng khi tôi nhìn vào bài kiểm tra lớp chín, họ chỉ gặp nhau một lần. Những câu chuyện đó chỉ cho tôi biết làm thế nào để làm điều đó. Nhưng tôi vẫn nhớ những thời gian vui vẻ đó. Đó là thời điểm tôi chơi trò chơi gần gũi nhất.",Loneliness,Sự cô đơn chỉ là một dấu hiệu cho thấy đôi khi bạn cần phải lắng nghe.,kor_Hang
"Một mùa hè cuối cùng trong cuộc đời của một sinh viên là một mùa hè sẽ mãi mãi trong tâm trí của mình, một mùa hè đầy những kỷ niệm không thể quên.",Loneliness,"Bạn có thể bắt đầu với những điều nhỏ bé: một tách trà, một cuốn sách, một bài hát.",zho_Hans
"Một ngày nọ, vào đầu năm 2024, tôi nghe một bài thuyết trình. Những ký ức về mùa hè trở lại. Những niềm vui, nỗi buồn, hạnh phúc, và nỗi buồn của mùa hè trở lại. Nhưng quan trọng hơn, mùa hè đó là tuyệt vời, hoàn hảo, đầy cảm xúc. Tôi nhớ, nhưng tôi không thể quay lại. Ba năm không lâu, nhưng đủ để thay đổi tất cả những người sống trong mùa hè đó. Không có gì còn lại, không có gì quay lại.",Loneliness,Bạn sẽ ngạc nhiên khi thấy có bao nhiêu người sẵn sàng lắng nghe.,kor_Hang→ind_Latn
"Ở lớp 3, mỗi mùa hè là cảm giác hạnh phúc, tận hưởng mùa hè tốt nhất có thể.",Loneliness,"Hãy nhớ rằng sẽ luôn có ai đó quan tâm, ngay cả khi bạn không nhận ra điều đó.",rus_Cyrl
"Trong những năm gần đây, chúng ta đã chia tay, trong tất cả những Hoffnungen müssen ausgelöscht werden, trong obwohl wir uns später nie wiedersehen, bist du immer noch in einer Ecke meines Herzens.",Loneliness,"Jeder hat sich schon einmal einsam gefühlt, nhưng ông không định nghĩa chúng.",deu_Latn→nld_Latn→spa_Latn
"Tôi cũng rất nhàm chán, các bạn. Trường học rất tốt, vì vậy mọi thứ không giống như nói chuyện bạo lực và quá nặng. Tôi hy vọng trường đại học và trường đại học của tôi sẽ có một tương lai tuyệt vời.",Sadness,"Và cảm giác đó sẽ biến mất, giống như bạn đã trải qua nhiều lần trong quá khứ.",zho_Hans
"Đây thực sự là thời điểm đáng nhớ nhất trong cuộc sống của mọi người, và tôi hy vọng những người trong bạn đang trong thời điểm tuyệt vời nhất của cuộc sống của bạn có thể đánh giá cao và sống cuộc sống đầy đủ.",Loneliness,"Cô không phải là một mình, cô chỉ chưa gặp đúng người để chia sẻ.",eng_Latn
Đó là giai đoạn đáng nhớ nhất trong cuộc đời tôi. Đó là giai đoạn đáng nhớ nhất trong cuộc đời tôi.,Loneliness,"Tôi không phải là một mình, tôi không phải là người thích hợp.",nld_Latn→eng_Latn→ind_Latn
️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,Loneliness,Tôi không sợ sự cô đơn. Tôi sợ quên mình xứng đáng được yêu.,rus_Cyrl→fil_Latn→kor_Hang
"nghe một podcast khiến mọi người ngạc nhiên giữa đêm, nếu có một kênh cung cấp cảm giác hiểu biết, cảm giác nhận thức như kênh của bạn, hoặc nhiều hơn thế nữa, bạn.",Loneliness,Sự cô đơn không phải là nỗi sợ hãi. Nó là nỗi sợ hãi khi quên rằng chúng ta xứng đáng được yêu thương.,spa_Latn
